alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
4.68 1005.21 4054.02 7452.05 20.26 2.32 -6.74 0.35 0.28 0.93 1.31 0.23 -0.41 1993.698
4.10 1005.29 4054.02 7452.05 9.36 -6.83 -2.94 0.30 0.18 0.94 1.29 0.26 -0.37 1994.22
4.82 1005.20 4054.02 7452.05 0.39 -5.29 4.30 0.30 0.19 0.93 1.29 0.26 -0.38 1994.699
4.45 1005.24 4054.02 7452.05 4.98 -5.37 -3.08 0.26 0.18 0.95 1.28 0.27 -0.37 1995.274
4.44 1005.24 4054.02 7452.05 0.28 -1.47 -2.16 0.22 0.18 0.96 1.27 0.27 -0.38 1995.702
4.17 1005.28 4054.02 7452.05 4.03 -1.93 -0.27 0.21 0.16 0.94 1.27 0.28 -0.38 1996.278
4.44 1005.24 4054.02 7452.05 2.84 2.90 0.64 0.19 0.17 0.95 1.26 0.29 -0.38 1996.702
4.22 1005.27 4054.02 7452.05 3.83 14.29 -12.30 0.17 0.12 1.02 1.25 0.29 -0.32 1997.279
4.27 1005.26 4054.02 7452.05 2.36 -5.52 -7.82 0.12 0.13 1.0 1.21 0.31 -0.33 1997.706
4.08 1005.29 4054.02 7452.05 0.60 0.45 -0.33 0.13 0.08 1.0 1.21 0.32 -0.34 1998.284
4.39 1005.25 4054.02 7452.05 3.00 0.22 -2.45 0.08 0.08 0.99 1.20 0.32 -0.34 1998.707
4.59 1005.23 4054.02 7452.05 1.61 0.17 -0.48 0.06 0.13 1.0 1.19 0.33 -0.34 1999.282
4.62 1005.22 4054.02 7452.05 3.23 0.20 0.83 0.07 0.09 1.0 1.20 0.32 -0.34 1999.708
4.31 1005.26 4054.02 7452.05 1.22 0.19 0.79 0.05 0.10 1.0 1.19 0.33 -0.34 2000.274
4.35 1005.26 4054.02 7452.05 2.01 0.17 1.19 0.06 0.11 1.0 1.19 0.32 -0.33 2000.71
4.42 1005.25 4054.02 7452.05 3.40 0.47 0.21 0.07 0.13 0.99 1.19 0.33 -0.34 2001.211
4.07 1005.29 4054.02 7452.05 3.37 0.57 -0.13 0.05 0.10 1.0 1.19 0.33 -0.33 2001.714
4.50 1005.24 4054.02 7452.05 2.35 0.29 0.31 0.06 0.08 0.99 1.19 0.33 -0.33 2002.214
3.66 1005.34 4054.02 7452.05 0.99 0.25 0.31 0.08 0.09 0.99 1.20 0.33 -0.33 2002.715
4.47 1005.24 4054.02 7452.05 2.73 0.11 -2.57 0.03 0.08 0.99 1.19 0.33 -0.34 2003.217
4.35 1005.26 4054.02 7452.05 2.22 0.50 1.76 0.05 0.10 0.99 1.19 0.33 -0.33 2003.718
4.48 1005.24 4054.02 7452.05 6.76 0.80 -1.81 0.05 0.07 1.01 1.18 0.33 -0.32 2004.292
4.10 1005.29 4054.02 7452.05 2.59 0.27 6.03 0.08 0.09 1.0 1.20 0.33 -0.32 2004.719
4.45 1005.24 4054.02 7452.05 4.45 0.52 1.57 0.11 0.03 1.0 1.21 0.32 -0.32 2005.243
4.07 1005.29 4054.02 7452.05 2.14 0.47 -0.46 0.09 0.05 1.0 1.21 0.32 -0.32 2005.723
3.72 1005.33 4054.02 7452.05 0.83 1.05 -2.35 0.06 0.07 1.0 1.20 0.32 -0.32 2006.231
4.50 1005.24 4054.02 7452.05 4.17 0.59 0.70 0.09 0.05 1.01 1.20 0.32 -0.32 2006.723
4.28 1005.26 4054.02 7452.05 2.89 0.31 -0.61 0.09 0.02 1.0 1.20 0.32 -0.32 2007.321
4.59 1005.23 4054.02 7452.05 2.35 0.39 1.65 0.08 0.05 1.0 1.21 0.32 -0.31 2007.726
4.41 1005.25 4054.02 7452.05 3.04 0.96 2.56 0.11 0.05 0.99 1.20 0.32 -0.32 2008.302
4.84 1005.20 4054.02 7452.05 4.19 0.14 1.04 0.08 0.03 0.99 1.21 0.33 -0.31 2008.727
4.84 1005.20 4054.02 7452.05 1.28 -0.65 2.25 0.12 0.06 0.99 1.21 0.32 -0.31 2009.326
4.13 1005.28 4054.02 7452.05 1.55 1.61 0.79 0.12 0.05 0.99 1.21 0.31 -0.31 2009.73
4.87 1005.19 4054.02 7452.05 2.39 1.07 -1.65 0.08 -0.02 1.04 1.21 0.32 -0.31 2010.269
4.19 1005.27 4054.02 7452.05 0.92 -0.05 0.88 0.10 0.03 1.0 1.21 0.32 -0.32 2010.732
4.95 1005.18 4054.02 7452.05 2.68 0.65 -0.37 0.09 0.04 1.0 1.21 0.32 -0.31 2011.257
3.91 1005.31 4054.02 7452.05 2.00 0.19 -0.70 0.05 0.02 1.01 1.20 0.32 -0.31 2011.735
4.42 1005.25 4054.02 7452.05 2.02 0.06 1.08 0.08 0.07 1.0 1.20 0.32 -0.31 2012.3
4.41 1005.25 4054.02 7452.05 3.96 0.12 1.86 0.08 0.07 1.0 1.20 0.33 -0.32 2012.735
4.50 1005.24 4054.02 7452.05 0.47 0.26 2.96 0.10 0.08 1.0 1.21 0.32 -0.32 2013.259
3.79 1005.32 4054.02 7452.05 3.48 0.35 -5.92 0.03 0.04 1.0 1.20 0.32 -0.32 2013.739
4.61 1005.22 4054.02 7452.05 -1.76 -0.30 21.90 0.24 0.03 0.97 1.23 0.31 -0.31 2014.337
3.88 1005.31 4054.02 7452.05 3.86 -0.06 -18.11 0.15 0.13 0.98 1.23 0.32 -0.33 2014.742
4.07 1005.29 4054.02 7452.05 4.98 0.74 0.54 0.06 -0.05 1.0 1.20 0.33 -0.30 2015.322
4.05 1005.29 4054.02 7452.05 2.42 0.48 0.15 0.04 0.01 1.0 1.20 0.33 -0.31 2015.741
4.16 1005.28 4054.02 7452.05 4.47 0.16 0.99 0.07 0.02 1.0 1.20 0.33 -0.30 2016.337
3.38 1005.37 4054.02 7452.05 2.21 0.19 1.07 0.03 0.03 1.0 1.20 0.33 -0.30 2016.743
4.67 1005.22 4054.02 7452.05 -0.19 -0.06 -2.70 0.15 0.06 0.99 1.20 0.32 -0.31 2017.34
4.24 1005.27 4054.02 7452.05 -3.25 0.13 -9.53 -0.05 0.08 1.0 1.17 0.34 -0.31 2017.748
4.28 1005.26 4054.02 7452.05 -2.98 -2.23 18.02 0.02 0.01 0.99 1.19 0.33 -0.32 2018.344
4.31 1005.26 4054.02 7452.05 1.29 -1.92 3.56 0.14 0.06 0.99 1.22 0.32 -0.33 2018.748
4.72 1005.21 4054.02 7452.05 -1.46 -34.09 20.27 0.22 0.11 0.97 1.26 0.29 -0.31 2019.334
4.21 1005.27 4054.02 7452.05 -11.29 35.25 10.13 0.26 0.07 0.91 1.30 0.25 -0.29 2019.755
5.00 1005.18 4054.02 7452.05 -39.81 59.68 6.90 0.54 0.08 0.84 1.28 0.25 -0.26 2020.342
4.47 1005.24 4054.02 7452.05 15.54 6.71 2.52 0.47 0.10 0.86 1.27 0.26 -0.25 2020.753
4.31 1005.26 4054.02 7452.05 12.82 -17.97 -5.54 0.47 0.06 0.87 1.27 0.25 -0.24 2021.356
5.06 1005.17 4054.02 7452.05 10.04 -24.09 -14.30 0.33 0.06 0.84 1.26 0.26 -0.26 2021.76
4.86 1005.19 4054.02 7452.05 16.48 -14.10 -20.05 0.15 0.10 1.04 1.20 0.32 -0.29 2022.331
4.55 1005.23 4054.02 7452.05 3.57 -0.04 -3.18 0.10 0.14 0.97 1.17 0.33 -0.30 2022.758
4.38 1005.25 4054.02 7452.05 0.29 0.14 -5.84 0.10 0.08 1.0 1.15 0.34 -0.29 2023.323
4.86 1005.19 4054.02 7452.05 4.02 0.17 -4.21 0.04 0.08 1.0 1.13 0.34 -0.29 2023.759
4.53 1005.23 4054.02 7452.05 8.45 0.07 0.53 -0.06 0.05 1.0 1.11 0.35 -0.27 2024.338
4.92 1005.19 4054.02 7452.05 3.06 0.36 -0.04 -0.08 0.04 1.0 1.11 0.35 -0.26 2024.762
4.56 1005.23 4054.02 7452.05 3.45 0.44 -0.11 -0.05 0.01 1.0 1.11 0.34 -0.27 2025.336
4.59 1005.23 4054.02 7452.05 3.50 0.22 1.66 -0.05 0.03 1.0 1.11 0.34 -0.26 2025.763
4.61 1005.22 4054.02 7452.05 3.19 0.25 -0.39 -0.07 0.02 1.0 1.11 0.34 -0.25 2026.341
4.81 1005.20 4054.02 7452.05 3.32 0.21 -0.16 -0.06 0.00 1.0 1.11 0.34 -0.25 2026.766
4.36 1005.25 4054.02 7452.05 2.56 0.38 0.88 -0.04 0.05 1.01 1.10 0.34 -0.25 2027.342
4.59 1005.23 4054.02 7452.05 2.44 0.30 0.87 -0.06 -0.01 1.0 1.11 0.34 -0.25 2027.768
4.59 1005.23 4054.02 7452.05 1.89 0.64 0.27 -0.05 -0.05 0.99 1.11 0.34 -0.26 2028.339
5.20 1005.15 4054.02 7452.05 2.29 0.22 0.74 -0.06 0.00 1.0 1.10 0.34 -0.25 2028.769
4.86 1005.19 4054.02 7452.05 0.10 0.51 0.37 -0.07 0.02 1.0 1.11 0.33 -0.25 2029.35
4.80 1005.20 4054.02 7452.05 1.80 0.24 0.81 -0.03 0.00 1.0 1.10 0.33 -0.25 2029.771
4.92 1005.19 4054.02 7452.05 4.47 0.21 1.41 -0.05 0.00 1.0 1.10 0.33 -0.25 2030.361
4.78 1005.20 4054.02 7452.05 0.13 0.44 1.26 -0.05 -0.03 1.0 1.11 0.33 -0.26 2030.774
4.67 1005.22 4054.02 7452.05 2.10 0.50 -0.25 -0.05 -0.02 1.01 1.11 0.34 -0.26 2031.35
4.55 1005.23 4054.02 7452.05 4.34 2.28 -1.32 -0.39 1.09 1.0 1.11 0.34 -0.27 2031.776
4.38 1005.25 4054.02 7452.05 5.43 0.33 -2.21 -0.07 0.29 0.94 1.11 0.34 -0.26 2032.368
4.80 1005.20 4054.02 7452.05 1.78 0.09 0.88 -0.04 -0.00 1.0 1.11 0.34 -0.27 2032.778
4.76 1005.21 4054.02 7452.05 3.05 0.17 1.40 -0.03 -0.01 1.02 1.12 0.34 -0.26 2033.357
4.56 1005.23 4054.02 7452.05 2.19 0.28 -0.13 -0.04 0.00 1.0 1.11 0.34 -0.27 2033.78
4.98 1005.18 4054.02 7452.05 2.68 0.45 0.79 -0.03 0.00 0.99 1.11 0.34 -0.26 2034.377
4.69 1005.21 4054.02 7452.05 2.95 0.21 0.52 -0.04 0.02 1.0 1.11 0.34 -0.26 2034.781
4.62 1005.22 4054.02 7452.05 2.84 0.21 1.07 -0.03 0.00 1.0 1.11 0.34 -0.26 2035.346
4.87 1005.19 4054.02 7452.05 1.85 0.40 0.49 -0.04 0.02 1.0 1.11 0.34 -0.26 2035.783
4.94 1005.19 4054.02 7452.05 1.83 0.27 0.34 -0.06 0.01 1.0 1.11 0.34 -0.26 2036.344
4.21 1005.27 4054.02 7452.05 1.35 0.29 0.50 -0.05 0.01 1.0 1.11 0.34 -0.26 2036.786
4.62 1005.22 4054.02 7452.05 2.92 0.36 -0.42 -0.06 0.04 1.0 1.11 0.35 -0.26 2037.351
4.48 1005.24 4054.02 7452.05 2.39 0.31 -0.31 -0.07 -0.00 1.0 1.10 0.34 -0.26 2037.79
4.59 1005.23 4054.02 7452.05 3.32 0.20 2.28 -0.04 -0.01 0.99 1.10 0.34 -0.26 2038.351
4.72 1005.21 4054.02 7452.05 4.62 0.38 0.35 -0.03 -0.00 1.0 1.11 0.34 -0.26 2038.792
4.56 1005.23 4054.02 7452.05 1.74 -0.02 0.00 -0.04 -0.01 0.99 1.11 0.34 -0.25 2039.355
4.53 1005.23 4054.02 7452.05 1.01 0.19 1.65 -0.03 0.03 1.0 1.11 0.34 -0.25 2039.792
4.50 1005.24 4054.02 7452.05 2.10 0.21 2.28 -0.04 -0.01 1.01 1.11 0.34 -0.25 2040.357
4.67 1005.22 4054.02 7452.05 5.44 0.25 -0.99 -0.07 0.04 1.0 1.11 0.34 -0.25 2040.796
4.56 1005.23 4054.02 7452.05 1.68 0.38 0.14 -0.03 0.02 1.01 1.12 0.33 -0.26 2041.359
4.64 1005.22 4054.02 7452.05 4.33 0.27 1.76 -0.02 0.02 1.0 1.11 0.34 -0.26 2041.796
4.53 1005.23 4054.02 7452.05 4.03 0.22 1.59 -0.07 0.04 1.01 1.10 0.35 -0.25 2042.369
4.35 1005.26 4054.02 7452.05 3.32 0.16 -0.38 -0.03 0.03 0.99 1.12 0.34 -0.26 2042.8
4.31 1005.26 4054.02 7452.05 2.68 0.45 -0.06 -0.04 0.02 1.0 1.11 0.34 -0.26 2043.398
4.22 1005.27 4054.02 7452.05 2.83 0.39 0.53 -0.06 0.02 1.0 1.11 0.34 -0.25 2043.8
4.75 1005.21 4054.02 7452.05 2.68 0.21 1.47 -0.07 0.04 1.0 1.11 0.34 -0.27 2044.377
4.84 1005.20 4054.02 7452.05 2.99 0.24 0.11 -0.09 0.03 1.0 1.11 0.34 -0.26 2044.803
4.48 1005.24 4054.02 7452.05 2.48 0.20 3.06 -0.02 0.03 1.0 1.12 0.34 -0.26 2045.383
4.38 1005.25 4054.02 7452.05 2.24 0.46 -0.58 -0.02 0.01 1.0 1.12 0.34 -0.26 2045.805
4.90 1005.19 4054.02 7452.05 2.65 0.40 0.52 0.02 0.01 1.0 1.12 0.34 -0.25 2046.381
3.96 1005.30 4054.02 7452.05 4.45 0.32 0.04 -0.00 -0.01 1.0 1.11 0.34 -0.26 2046.808
4.44 1005.24 4054.02 7452.05 1.77 0.20 0.23 -0.04 0.01 1.0 1.11 0.34 -0.25 2047.378
4.89 1005.19 4054.02 7452.05 2.42 0.28 -0.77 -0.08 0.01 1.0 1.11 0.34 -0.26 2047.809
4.52 1005.24 4054.02 7452.05 2.32 0.34 -0.77 -0.04 0.00 1.0 1.12 0.34 -0.26 2048.376
4.67 1005.22 4054.02 7452.05 2.25 0.59 1.02 -0.03 -0.02 1.0 1.12 0.34 -0.26 2048.812
4.36 1005.25 4054.02 7452.05 1.46 0.09 1.41 -0.05 0.02 1.0 1.11 0.34 -0.26 2049.41
4.76 1005.21 4054.02 7452.05 2.60 0.42 -0.04 -0.06 0.04 1.0 1.11 0.34 -0.26 2049.813
4.55 1005.23 4054.02 7452.05 2.51 0.27 -0.33 -0.03 0.02 1.0 1.15 0.34 -0.27 2050.401
4.81 1005.20 4054.02 7452.05 2.68 0.36 1.43 -0.00 0.04 1.0 1.11 0.33 -0.26 2050.814
4.55 1005.23 4054.02 7452.05 2.90 0.47 -0.16 -0.03 -0.02 1.0 1.11 0.34 -0.26 2051.417
5.09 1005.17 4054.02 7452.05 1.72 0.37 -1.15 -0.04 -0.01 1.0 1.11 0.33 -0.26 2051.818
4.81 1005.20 4054.02 7452.05 2.64 0.16 -0.39 -0.03 0.00 0.99 1.11 0.34 -0.26 2052.414
4.59 1005.23 4054.02 7452.05 -0.10 0.11 0.91 -0.02 0.03 1.0 1.12 0.34 -0.26 2052.819
4.81 1005.20 4054.02 7452.05 4.14 0.30 -0.24 -0.02 0.01 1.0 1.11 0.34 -0.26 2053.415
4.59 1005.23 4054.02 7452.05 2.64 0.18 0.59 -0.04 -0.00 1.0 1.11 0.34 -0.26 2053.821
4.78 1005.20 4054.02 7452.05 3.37 0.26 0.28 -0.05 0.02 1.01 1.11 0.34 -0.25 2054.412
4.73 1005.21 4054.02 7452.05 1.99 0.10 0.03 -0.05 0.00 1.0 1.12 0.34 -0.25 2054.823
4.66 1005.22 4054.02 7452.05 4.38 0.00 0.50 -0.04 0.01 1.01 1.11 0.34 -0.25 2055.403
4.55 1005.23 4054.02 7452.05 3.38 0.23 -0.04 -0.05 -0.02 1.0 1.11 0.34 -0.26 2055.827
4.69 1005.21 4054.02 7452.05 4.38 0.27 0.77 -0.04 0.01 1.0 1.11 0.34 -0.25 2056.382
5.40 1005.13 4054.02 7452.04 1.78 0.37 -0.91 -0.06 -0.05 1.0 1.11 0.35 -0.25 2056.829
4.66 1005.22 4054.02 7452.04 3.00 0.19 0.80 -0.01 -0.02 0.99 1.11 0.34 -0.25 2057.372
5.03 1005.17 4054.02 7452.04 2.21 0.11 0.01 -0.06 0.02 1.0 1.10 0.34 -0.26 2057.829
4.77 1005.21 4054.02 7452.04 2.51 0.26 0.10 -0.04 0.04 0.99 1.11 0.34 -0.26 2058.383
4.47 1005.24 4054.02 7452.04 2.77 0.43 0.41 -0.06 0.00 1.0 1.10 0.34 -0.26 2058.844
4.73 1005.21 4054.02 7452.04 2.78 0.14 0.49 -0.06 -0.01 0.99 1.10 0.34 -0.26 2059.388
4.80 1005.20 4054.02 7452.04 0.62 0.21 0.52 -0.13 0.03 0.99 1.09 0.35 -0.27 2059.845
4.62 1005.22 4054.02 7452.04 2.00 0.40 0.45 -0.11 0.02 1.0 1.09 0.35 -0.27 2060.384
4.81 1005.20 4054.02 7452.04 7.69 0.32 -1.46 -0.12 0.05 1.0 1.09 0.35 -0.27 2060.849
5.18 1005.16 4054.02 7452.04 5.46 -0.11 1.72 -0.10 -0.01 0.97 1.09 0.35 -0.25 2061.387
5.25 1005.15 4054.02 7452.04 3.07 0.13 1.75 -0.09 -0.03 1.0 1.09 0.34 -0.25 2061.85
5.18 1005.16 4054.02 7452.04 1.99 0.59 -2.63 -0.13 -0.04 1.0 1.08 0.35 -0.24 2062.404
4.66 1005.22 4054.02 7452.04 -0.96 1.03 -0.06 -0.12 0.01 1.0 1.08 0.35 -0.25 2062.864
4.58 1005.23 4054.02 7452.04 6.51 -0.27 4.87 -0.12 -0.07 0.99 1.09 0.34 -0.24 2063.383
4.98 1005.18 4054.02 7452.04 1.67 0.52 -2.45 -0.11 -0.02 1.0 1.09 0.34 -0.25 2063.866
4.56 1005.23 4054.02 7452.04 2.72 0.32 -1.93 -0.17 -0.04 1.01 1.08 0.34 -0.24 2064.415
4.72 1005.21 4054.02 7452.04 2.75 0.25 -1.71 -0.12 -0.03 1.0 1.08 0.34 -0.24 2064.875
4.67 1005.22 4054.02 7452.04 2.05 0.67 -1.42 -0.14 -0.05 1.0 1.08 0.34 -0.24 2065.408
5.50 1005.12 4054.02 7452.04 3.10 0.03 2.01 -0.15 -0.03 0.99 1.07 0.34 -0.24 2065.876
5.25 1005.15 4054.02 7452.04 1.86 0.72 -3.68 -0.13 -0.03 0.99 1.08 0.34 -0.24 2066.423
4.58 1005.23 4054.02 7452.04 3.40 -0.03 0.82 -0.07 -0.05 1.0 1.08 0.34 -0.24 2066.879
5.12 1005.16 4054.02 7452.04 -0.27 0.29 4.64 -0.15 0.01 0.99 1.07 0.34 -0.25 2067.404
5.02 1005.18 4054.02 7452.04 4.40 -0.20 2.60 -0.09 -0.03 1.0 1.09 0.34 -0.24 2067.881
4.83 1005.20 4054.02 7452.04 7.16 -0.36 2.52 -0.12 -0.05 0.99 1.09 0.34 -0.24 2068.412
5.15 1005.16 4054.02 7452.04 2.97 0.48 -0.41 -0.04 -0.10 1.0 1.10 0.33 -0.22 2068.883
5.16 1005.16 4054.02 7452.04 0.06 0.14 1.15 -0.09 -0.09 1.0 1.10 0.33 -0.23 2069.409
4.72 1005.21 4054.02 7452.04 2.08 0.10 0.52 -0.07 -0.09 1.0 1.10 0.33 -0.22 2069.884
4.69 1005.21 4054.02 7452.04 2.76 0.31 0.89 -0.07 -0.08 1.01 1.10 0.33 -0.22 2070.438
4.21 1005.27 4054.02 7452.04 2.52 0.11 0.65 -0.07 -0.10 1.0 1.11 0.33 -0.22 2070.886
4.84 1005.20 4054.02 7452.04 3.37 0.14 1.69 -0.09 -0.10 1.01 1.11 0.32 -0.22 2071.442
5.09 1005.17 4054.02 7452.04 -1.05 0.70 0.19 -0.06 -0.04 1.0 1.11 0.33 -0.24 2071.889
5.15 1005.16 4054.02 7452.04 5.92 0.21 -0.25 -0.08 -0.04 1.01 1.11 0.33 -0.24 2072.438
4.78 1005.20 4054.02 7452.04 -2.44 0.92 -3.23 -0.07 -0.04 1.0 1.11 0.33 -0.24 2072.892
4.44 1005.24 4054.02 7452.04 0.84 0.16 5.76 -0.05 -0.06 1.0 1.10 0.34 -0.25 2073.451
5.06 1005.17 4054.02 7452.04 3.42 0.61 -1.09 -0.06 -0.01 1.0 1.11 0.34 -0.25 2073.893
5.09 1005.17 4054.02 7452.04 3.92 0.11 2.53 -0.04 -0.05 1.0 1.12 0.33 -0.24 2074.437
5.04 1005.17 4054.02 7452.04 0.94 0.42 -0.23 -0.04 -0.01 1.0 1.11 0.33 -0.25 2074.895
5.09 1005.17 4054.02 7452.04 2.09 0.31 1.37 -0.04 -0.04 1.0 1.12 0.34 -0.26 2075.424
4.81 1005.20 4054.02 7452.04 1.53 0.37 -0.11 -0.03 -0.01 1.0 1.11 0.34 -0.25 2075.897
4.19 1005.27 4054.02 7452.04 3.69 0.56 0.78 -0.04 -0.02 1.0 1.11 0.34 -0.26 2076.454
4.59 1005.23 4054.02 7452.04 3.53 0.36 1.07 -0.05 -0.01 1.0 1.12 0.34 -0.25 2076.898
4.36 1005.25 4054.02 7452.04 7.92 0.53 0.11 -0.01 -0.03 1.0 1.12 0.33 -0.24 2077.429
4.83 1005.20 4054.02 7452.04 -2.25 1.01 -4.29 -0.08 -0.07 1.0 1.11 0.33 -0.25 2077.902
4.81 1005.20 4054.02 7452.04 1.64 0.50 -1.52 -0.04 0.05 0.99 1.11 0.33 -0.26 2078.425
4.73 1005.21 4054.02 7452.04 -0.98 0.18 2.26 -0.01 0.02 1.0 1.11 0.34 -0.25 2078.902
5.04 1005.17 4054.02 7452.04 1.96 0.47 -0.45 -0.02 -0.04 1.0 1.11 0.34 -0.26 2079.452
5.65 1005.10 4054.02 7452.04 1.95 0.31 1.34 -0.06 -0.03 1.0 1.11 0.34 -0.26 2079.904
5.46 1005.12 4054.02 7452.04 1.10 0.15 0.19 -0.06 0.01 1.01 1.11 0.34 -0.27 2080.413
4.66 1005.22 4054.02 7452.04 0.75 0.26 0.49 -0.06 0.04 1.0 1.11 0.35 -0.28 2080.905
4.95 1005.18 4054.02 7452.04 4.85 0.31 -1.17 -0.10 -0.01 1.0 1.11 0.35 -0.28 2081.424
4.97 1005.18 4054.02 7452.04 2.87 0.18 2.93 -0.07 0.09 0.99 1.11 0.34 -0.27 2081.907
5.12 1005.16 4054.02 7452.04 2.20 0.31 -2.41 -0.08 0.05 1.0 1.11 0.34 -0.27 2082.42
4.69 1005.21 4054.02 7452.04 1.83 0.15 -0.85 -0.10 0.03 1.0 1.10 0.35 -0.27 2082.91
5.56 1005.11 4054.02 7452.04 0.86 0.70 -0.73 -0.11 0.04 1.0 1.10 0.35 -0.28 2083.443
4.39 1005.25 4054.02 7452.04 5.89 0.06 2.52 -0.10 0.02 1.0 1.10 0.35 -0.28 2083.911
4.97 1005.18 4054.02 7452.04 3.48 0.61 -1.49 -0.09 -0.05 1.0 1.10 0.34 -0.25 2084.422
4.59 1005.23 4054.02 7452.04 1.93 0.55 1.83 -0.08 -0.02 1.0 1.09 0.34 -0.26 2084.915
5.11 1005.16 4054.02 7452.04 2.01 0.29 -0.42 -0.05 -0.02 0.99 1.10 0.35 -0.26 2085.464
5.19 1005.16 4054.02 7452.04 -2.89 0.21 3.83 -0.07 0.01 1.0 1.09 0.35 -0.27 2085.922
4.69 1005.21 4054.02 7452.04 1.27 0.69 -3.90 -0.06 0.06 1.0 1.11 0.34 -0.29 2086.436
5.28 1005.14 4054.02 7452.04 3.68 0.42 4.25 -0.01 -0.02 1.01 1.11 0.35 -0.27 2086.924
4.69 1005.21 4054.02 7452.04 5.89 0.33 1.93 -0.05 -0.03 1.0 1.11 0.35 -0.26 2087.47
4.84 1005.20 4054.02 7452.04 1.58 0.67 -1.50 -0.03 0.00 0.99 1.11 0.34 -0.26 2087.926
4.77 1005.21 4054.02 7452.04 -0.61 1.08 -4.41 -0.11 0.02 1.0 1.09 0.35 -0.26 2088.428
4.75 1005.21 4054.02 7452.04 3.57 0.13 -1.44 -0.11 0.00 1.0 1.08 0.35 -0.27 2088.928
5.36 1005.13 4054.02 7452.04 -0.67 0.07 1.52 -0.09 -0.10 1.0 1.09 0.36 -0.26 2089.436
4.97 1005.18 4054.02 7452.04 7.03 0.06 2.87 -0.10 0.02 1.0 1.09 0.35 -0.26 2089.929
5.16 1005.16 4054.02 7452.04 4.80 0.18 1.91 -0.05 -0.01 1.0 1.10 0.35 -0.26 2090.443
5.12 1005.16 4054.02 7452.04 4.51 0.44 0.59 -0.04 -0.03 0.99 1.10 0.35 -0.26 2090.932
5.62 1005.10 4054.02 7452.04 2.42 0.31 -1.72 -0.04 0.01 0.99 1.11 0.35 -0.25 2091.478
4.97 1005.18 4054.02 7452.04 1.57 0.40 0.97 -0.06 -0.00 0.99 1.10 0.34 -0.24 2091.934
5.08 1005.17 4054.02 7452.04 3.17 -0.25 -2.17 -0.09 -0.07 0.98 1.10 0.34 -0.25 2092.473
5.19 1005.16 4054.02 7452.04 1.76 0.63 0.22 -0.10 -0.07 0.99 1.09 0.34 -0.24 2092.937
5.31 1005.14 4054.02 7452.04 1.65 0.46 0.30 -0.09 -0.04 0.98 1.09 0.34 -0.25 2093.475
5.29 1005.14 4054.02 7452.04 2.15 0.43 -0.02 -0.10 -0.01 1.0 1.10 0.34 -0.26 2093.94
5.20 1005.15 4054.02 7452.04 8.64 -0.55 2.61 -0.12 -0.17 0.99 1.09 0.34 -0.24 2094.484
5.03 1005.17 4054.02 7452.04 2.43 0.40 -0.47 -0.08 -0.10 1.01 1.10 0.33 -0.24 2094.943
5.12 1005.16 4054.02 7452.04 0.93 0.31 -1.09 -0.03 0.10 1.01 1.11 0.33 -0.24 2095.486
4.70 1005.21 4054.02 7452.04 -3.04 0.37 3.42 -0.06 -0.08 1.0 1.11 0.34 -0.26 2095.945
4.58 1005.23 4054.02 7452.04 3.93 0.01 -0.69 -0.16 -0.04 0.99 1.10 0.34 -0.27 2096.446
5.40 1005.13 4054.02 7452.04 2.76 0.28 2.98 -0.02 -0.04 1.0 1.10 0.34 -0.26 2096.947
5.14 1005.16 4054.02 7452.04 4.13 0.04 2.28 -0.03 -0.08 0.98 1.11 0.33 -0.25 2097.492
5.17 1005.16 4054.02 7452.04 1.20 0.71 -2.59 -0.13 0.03 0.98 1.11 0.34 -0.27 2097.949
5.28 1005.14 4054.02 7452.04 2.11 -0.03 1.16 -0.02 -0.02 0.98 1.10 0.34 -0.26 2098.451
5.06 1005.17 4054.02 7452.04 1.23 0.56 -2.34 -0.11 0.02 1.0 1.10 0.34 -0.27 2098.952
5.09 1005.17 4054.02 7452.04 1.50 0.35 -0.57 -0.10 -0.03 1.0 1.10 0.34 -0.26 2099.453
5.03 1005.17 4054.02 7452.04 2.00 0.52 -1.52 -0.08 -0.00 1.0 1.09 0.35 -0.26 2099.954
5.06 1005.17 4054.02 7452.04 1.88 0.44 0.72 -0.10 -0.02 1.01 1.09 0.34 -0.26 2100.454
4.73 1005.21 4054.02 7452.04 2.67 0.49 -0.02 -0.09 -0.03 1.0 1.10 0.35 -0.26 2100.957
5.16 1005.16 4054.02 7452.04 2.61 0.12 -2.21 -0.12 -0.03 1.0 1.09 0.34 -0.25 2101.481
5.08 1005.17 4054.02 7452.04 2.44 -0.02 1.91 -0.10 -0.04 1.0 1.09 0.34 -0.26 2102.022
5.04 1005.17 4054.02 7452.04 1.41 0.36 0.43 -0.11 -0.05 1.01 1.09 0.34 -0.26 2102.458
4.55 1005.23 4054.02 7452.04 2.33 0.31 1.21 -0.09 -0.04 1.0 1.09 0.34 -0.25 2103.024
4.69 1005.21 4054.02 7452.04 3.34 0.29 0.53 -0.09 -0.04 0.98 1.09 0.34 -0.26 2103.46
5.28 1005.14 4054.02 7452.04 2.89 0.52 0.19 -0.10 -0.05 1.0 1.09 0.34 -0.25 2104.073
5.08 1005.17 4054.02 7452.04 2.36 0.21 -0.24 -0.08 -0.04 1.0 1.09 0.34 -0.25 2104.463
